83.8 25.4  60308
83.8 25.4  1
525
   5.5680438e+05   7.1336495e+06   0.0000000e+00  -1.4351916e+01   7.1759579e-01
   5.5680438e+05   7.1336995e+06   0.0000000e+00  -1.5253097e+01   7.6265483e-01
   5.5680438e+05   7.1337495e+06   0.0000000e+00  -1.6147531e+01   8.0737653e-01
   5.5680438e+05   7.1337995e+06   0.0000000e+00  -1.7041964e+01   8.5209822e-01
   5.5680438e+05   7.1338495e+06   0.0000000e+00  -1.8121185e+01   9.0605924e-01
   5.5680438e+05   7.1338995e+06   0.0000000e+00  -1.9245236e+01   9.6226178e-01
   5.5680438e+05   7.1339495e+06   0.0000000e+00  -2.0369286e+01   1.0184643e+00
   5.5680438e+05   7.1339995e+06   0.0000000e+00  -2.1475203e+01   1.0737602e+00
   5.5680438e+05   7.1340495e+06   0.0000000e+00  -2.1417932e+01   1.0708966e+00
   5.5680438e+05   7.1340995e+06   0.0000000e+00  -2.1055217e+01   1.0527609e+00
   5.5680438e+05   7.1341495e+06   0.0000000e+00  -2.0692503e+01   1.0346251e+00
   5.5680438e+05   7.1341995e+06   0.0000000e+00  -2.0329788e+01   1.0164894e+00
   5.5685438e+05   7.1331995e+06   0.0000000e+00  -1.3400000e+01   6.7000000e-01
   5.5685438e+05   7.1332495e+06   0.0000000e+00  -1.1884316e+01   5.9421582e-01
   5.5685438e+05   7.1332995e+06   0.0000000e+00  -1.0586478e+01   5.2932388e-01
   5.5685438e+05   7.1333495e+06   0.0000000e+00  -9.7586586e+00   4.8793293e-01
   5.5685438e+05   7.1333995e+06   0.0000000e+00  -8.9308395e+00   4.4654198e-01
   5.5685438e+05   7.1334495e+06   0.0000000e+00  -9.0850924e+00   4.5425462e-01
   5.5685438e+05   7.1334995e+06   0.0000000e+00  -1.0025900e+01   5.0129502e-01
   5.5685438e+05   7.1335495e+06   0.0000000e+00  -1.0966708e+01   5.4833542e-01
   5.5685438e+05   7.1335995e+06   0.0000000e+00  -1.1907516e+01   5.9537582e-01
   5.5685438e+05   7.1336495e+06   0.0000000e+00  -1.2914358e+01   6.4571788e-01
   5.5685438e+05   7.1336995e+06   0.0000000e+00  -1.4023473e+01   7.0117365e-01
   5.5685438e+05   7.1337495e+06   0.0000000e+00  -1.5130358e+01   7.5651789e-01
   5.5685438e+05   7.1337995e+06   0.0000000e+00  -1.6237243e+01   8.1186213e-01
   5.5685438e+05   7.1338495e+06   0.0000000e+00  -1.7509304e+01   8.7546518e-01
   5.5685438e+05   7.1338995e+06   0.0000000e+00  -1.8826275e+01   9.4131373e-01
   5.5685438e+05   7.1339495e+06   0.0000000e+00  -2.0143246e+01   1.0071623e+00
   5.5685438e+05   7.1339995e+06   0.0000000e+00  -2.1393403e+01   1.0696702e+00
   5.5685438e+05   7.1340495e+06   0.0000000e+00  -2.1404391e+01   1.0702196e+00
   5.5685438e+05   7.1340995e+06   0.0000000e+00  -2.1001159e+01   1.0500579e+00
   5.5685438e+05   7.1341495e+06   0.0000000e+00  -2.0597926e+01   1.0298963e+00
   5.5685438e+05   7.1341995e+06   0.0000000e+00  -2.0194693e+01   1.0097346e+00
   5.5690438e+05   7.1331995e+06   0.0000000e+00  -1.2800000e+01   6.4000000e-01
   5.5690438e+05   7.1332495e+06   0.0000000e+00  -1.1757411e+01   5.8787053e-01
   5.5690438e+05   7.1332995e+06   0.0000000e+00  -1.0408616e+01   5.2043080e-01
   5.5690438e+05   7.1333495e+06   0.0000000e+00  -9.0598216e+00   4.5299108e-01
   5.5690438e+05   7.1333995e+06   0.0000000e+00  -7.7110272e+00   3.8555136e-01
   5.5690438e+05   7.1334495e+06   0.0000000e+00  -7.3417334e+00   3.6708667e-01
   5.5690438e+05   7.1334995e+06   0.0000000e+00  -8.0512432e+00   4.0256216e-01
   5.5690438e+05   7.1335495e+06   0.0000000e+00  -8.8934342e+00   4.4467171e-01
   5.5690438e+05   7.1335995e+06   0.0000000e+00  -9.7356252e+00   4.8678126e-01
   5.5690438e+05   7.1336495e+06   0.0000000e+00  -1.0884179e+01   5.4420897e-01
   5.5690438e+05   7.1336995e+06   0.0000000e+00  -1.2273813e+01   6.1369065e-01
   5.5690438e+05   7.1337495e+06   0.0000000e+00  -1.3644476e+01   6.8222380e-01
   5.5690438e+05   7.1337995e+06   0.0000000e+00  -1.4751361e+01   7.3756804e-01
   5.5690438e+05   7.1338495e+06   0.0000000e+00  -1.6018313e+01   8.0091567e-01
   5.5690438e+05   7.1338995e+06   0.0000000e+00  -1.7227310e+01   8.6136548e-01
   5.5690438e+05   7.1339495e+06   0.0000000e+00  -1.8259665e+01   9.1298323e-01
   5.5690438e+05   7.1339995e+06   0.0000000e+00  -1.9292020e+01   9.6460099e-01
   5.5690438e+05   7.1340495e+06   0.0000000e+00  -1.9417179e+01   9.7085897e-01
   5.5690438e+05   7.1340995e+06   0.0000000e+00  -1.9169231e+01   9.5846154e-01
   5.5690438e+05   7.1341495e+06   0.0000000e+00  -1.8861544e+01   9.4307722e-01
   5.5690438e+05   7.1341995e+06   0.0000000e+00  -1.8553858e+01   9.2769289e-01
   5.5695438e+05   7.1331995e+06   0.0000000e+00  -1.1900000e+01   5.9500000e-01
   5.5695438e+05   7.1332495e+06   0.0000000e+00  -1.1216534e+01   5.6082672e-01
   5.5695438e+05   7.1332995e+06   0.0000000e+00  -1.0331821e+01   5.1659107e-01
   5.5695438e+05   7.1333495e+06   0.0000000e+00  -9.4802400e+00   4.7401200e-01
   5.5695438e+05   7.1333995e+06   0.0000000e+00  -8.7014170e+00   4.3507085e-01
   5.5695438e+05   7.1334495e+06   0.0000000e+00  -7.8439622e+00   3.9219811e-01
   5.5695438e+05   7.1334995e+06   0.0000000e+00  -7.6929960e+00   3.8464980e-01
   5.5695438e+05   7.1335495e+06   0.0000000e+00  -7.5420298e+00   3.7710149e-01
   5.5695438e+05   7.1335995e+06   0.0000000e+00  -7.3910635e+00   3.6955318e-01
   5.5695438e+05   7.1336495e+06   0.0000000e+00  -8.2014914e+00   4.1007457e-01
   5.5695438e+05   7.1336995e+06   0.0000000e+00  -9.6695630e+00   4.8347815e-01
   5.5695438e+05   7.1337495e+06   0.0000000e+00  -1.1059881e+01   5.5299407e-01
   5.5695438e+05   7.1337995e+06   0.0000000e+00  -1.2450200e+01   6.2250999e-01
   5.5695438e+05   7.1338495e+06   0.0000000e+00  -1.3567696e+01   6.7838480e-01
   5.5695438e+05   7.1338995e+06   0.0000000e+00  -1.4592380e+01   7.2961901e-01
   5.5695438e+05   7.1339495e+06   0.0000000e+00  -1.5798625e+01   7.8993125e-01
   5.5695438e+05   7.1339995e+06   0.0000000e+00  -1.7372515e+01   8.6862577e-01
   5.5695438e+05   7.1340495e+06   0.0000000e+00  -1.7695119e+01   8.8475595e-01
   5.5695438e+05   7.1340995e+06   0.0000000e+00  -1.7366918e+01   8.6834589e-01
   5.5695438e+05   7.1341495e+06   0.0000000e+00  -1.6966648e+01   8.4833238e-01
   5.5695438e+05   7.1341995e+06   0.0000000e+00  -1.6438797e+01   8.2193987e-01
   5.5700438e+05   7.1331995e+06   0.0000000e+00  -1.0200000e+01   5.1000000e-01
   5.5700438e+05   7.1332495e+06   0.0000000e+00  -1.0467570e+01   5.2337851e-01
   5.5700438e+05   7.1332995e+06   0.0000000e+00  -1.0213373e+01   5.1066863e-01
   5.5700438e+05   7.1333495e+06   0.0000000e+00  -9.9591751e+00   4.9795875e-01
   5.5700438e+05   7.1333995e+06   0.0000000e+00  -9.6494955e+00   4.8247477e-01
   5.5700438e+05   7.1334495e+06   0.0000000e+00  -8.7047768e+00   4.3523884e-01
   5.5700438e+05   7.1334995e+06   0.0000000e+00  -7.2520848e+00   3.6260424e-01
   5.5700438e+05   7.1335495e+06   0.0000000e+00  -5.6367636e+00   2.8183818e-01
   5.5700438e+05   7.1335995e+06   0.0000000e+00  -4.0214425e+00   2.0107212e-01
   5.5700438e+05   7.1336495e+06   0.0000000e+00  -4.7332999e+00   2.3666500e-01
   5.5700438e+05   7.1336995e+06   0.0000000e+00  -6.4328795e+00   3.2164397e-01
   5.5700438e+05   7.1337495e+06   0.0000000e+00  -7.9147314e+00   3.9573657e-01
   5.5700438e+05   7.1337995e+06   0.0000000e+00  -9.3965833e+00   4.6982916e-01
   5.5700438e+05   7.1338495e+06   0.0000000e+00  -1.0885698e+01   5.4428488e-01
   5.5700438e+05   7.1338995e+06   0.0000000e+00  -1.2377388e+01   6.1886939e-01
   5.5700438e+05   7.1339495e+06   0.0000000e+00  -1.3869078e+01   6.9345389e-01
   5.5700438e+05   7.1339995e+06   0.0000000e+00  -1.6248109e+01   8.1240547e-01
   5.5700438e+05   7.1340495e+06   0.0000000e+00  -1.6888345e+01   8.4441724e-01
   5.5700438e+05   7.1340995e+06   0.0000000e+00  -1.6252565e+01   8.1262825e-01
   5.5700438e+05   7.1341495e+06   0.0000000e+00  -1.5616785e+01   7.8083925e-01
   5.5700438e+05   7.1341995e+06   0.0000000e+00  -1.4825106e+01   7.4125531e-01
   5.5705438e+05   7.1331995e+06   0.0000000e+00  -8.5000000e+00   4.2500000e-01
   5.5705438e+05   7.1332495e+06   0.0000000e+00  -8.8738997e+00   4.4369498e-01
   5.5705438e+05   7.1332995e+06   0.0000000e+00  -8.6378361e+00   4.3189180e-01
   5.5705438e+05   7.1333495e+06   0.0000000e+00  -8.4017725e+00   4.2008862e-01
   5.5705438e+05   7.1333995e+06   0.0000000e+00  -8.1552072e+00   4.0776036e-01
   5.5705438e+05   7.1334495e+06   0.0000000e+00  -6.0961923e+00   3.0480962e-01
   5.5705438e+05   7.1334995e+06   0.0000000e+00  -3.4741748e+00   1.7370874e-01
   5.5705438e+05   7.1335495e+06   0.0000000e+00  -8.5215734e-01   4.2607867e-02
   5.5705438e+05   7.1335995e+06   0.0000000e+00   1.5906657e+00   7.9533284e-02
   5.5705438e+05   7.1336495e+06   0.0000000e+00   6.9660322e-01   3.4830161e-02
   5.5705438e+05   7.1336995e+06   0.0000000e+00  -1.3561901e+00   6.7809504e-02
   5.5705438e+05   7.1337495e+06   0.0000000e+00  -3.3759274e+00   1.6879637e-01
   5.5705438e+05   7.1337995e+06   0.0000000e+00  -5.3956648e+00   2.6978324e-01
   5.5705438e+05   7.1338495e+06   0.0000000e+00  -7.8599889e+00   3.9299945e-01
   5.5705438e+05   7.1338995e+06   0.0000000e+00  -1.0490245e+01   5.2451227e-01
   5.5705438e+05   7.1339495e+06   0.0000000e+00  -1.3120502e+01   6.5602509e-01
   5.5705438e+05   7.1339995e+06   0.0000000e+00  -1.5895553e+01   7.9477767e-01
   5.5705438e+05   7.1340495e+06   0.0000000e+00  -1.6989777e+01   8.4948887e-01
   5.5705438e+05   7.1340995e+06   0.0000000e+00  -1.5822005e+01   7.9110024e-01
   5.5705438e+05   7.1341495e+06   0.0000000e+00  -1.4712838e+01   7.3564190e-01
   5.5705438e+05   7.1341995e+06   0.0000000e+00  -1.3603671e+01   6.8018356e-01
   5.5710438e+05   7.1331995e+06   0.0000000e+00  -6.6000000e+00   3.3000000e-01
   5.5710438e+05   7.1332495e+06   0.0000000e+00  -4.7593662e+00   2.3796831e-01
   5.5710438e+05   7.1332995e+06   0.0000000e+00  -1.8632934e+00   9.3164672e-02
   5.5710438e+05   7.1333495e+06   0.0000000e+00  -3.8386426e-01   1.9193213e-02
   5.5710438e+05   7.1333995e+06   0.0000000e+00   2.6667061e-01   1.3333531e-02
   5.5710438e+05   7.1334495e+06   0.0000000e+00   3.1594437e+00   1.5797219e-01
   5.5710438e+05   7.1334995e+06   0.0000000e+00   6.5230694e+00   3.2615347e-01
   5.5710438e+05   7.1335495e+06   0.0000000e+00   9.8866950e+00   4.9433475e-01
   5.5710438e+05   7.1335995e+06   0.0000000e+00   1.2559450e+01   6.2797251e-01
   5.5710438e+05   7.1336495e+06   0.0000000e+00   1.1013926e+01   5.5069632e-01
   5.5710438e+05   7.1336995e+06   0.0000000e+00   7.9469109e+00   3.9734555e-01
   5.5710438e+05   7.1337495e+06   0.0000000e+00   4.8806197e+00   2.4403099e-01
   5.5710438e+05   7.1337995e+06   0.0000000e+00   1.8417754e+00   9.2088772e-02
   5.5710438e+05   7.1338495e+06   0.0000000e+00  -2.3069411e+00   1.1534705e-01
   5.5710438e+05   7.1338995e+06   0.0000000e+00  -6.8872746e+00   3.4436373e-01
   5.5710438e+05   7.1339495e+06   0.0000000e+00  -1.1467608e+01   5.7338041e-01
   5.5710438e+05   7.1339995e+06   0.0000000e+00  -1.5407626e+01   7.7038132e-01
   5.5710438e+05   7.1340495e+06   0.0000000e+00  -1.6654493e+01   8.3272464e-01
   5.5710438e+05   7.1340995e+06   0.0000000e+00  -1.4560473e+01   7.2802367e-01
   5.5710438e+05   7.1341495e+06   0.0000000e+00  -1.2466454e+01   6.2332271e-01
   5.5710438e+05   7.1341995e+06   0.0000000e+00  -1.0372435e+01   5.1862174e-01
   5.5715438e+05   7.1331995e+06   0.0000000e+00  -6.6000000e+00   3.3000000e-01
   5.5715438e+05   7.1332495e+06   0.0000000e+00   2.2339614e-01   1.1169807e-02
   5.5715438e+05   7.1332995e+06   0.0000000e+00   5.3970478e+00   2.6985239e-01
   5.5715438e+05   7.1333495e+06   0.0000000e+00   7.8909185e+00   3.9454592e-01
   5.5715438e+05   7.1333995e+06   0.0000000e+00   1.0384789e+01   5.1923946e-01
   5.5715438e+05   7.1334495e+06   0.0000000e+00   1.6687022e+01   8.3435111e-01
   5.5715438e+05   7.1334995e+06   0.0000000e+00   2.3435467e+01   1.1717733e+00
   5.5715438e+05   7.1335495e+06   0.0000000e+00   2.8207704e+01   1.4103852e+00
   5.5715438e+05   7.1335995e+06   0.0000000e+00   3.2132996e+01   1.6066498e+00
   5.5715438e+05   7.1336495e+06   0.0000000e+00   2.9481610e+01   1.4740805e+00
   5.5715438e+05   7.1336995e+06   0.0000000e+00   2.5041439e+01   1.2520719e+00
   5.5715438e+05   7.1337495e+06   0.0000000e+00   2.0601267e+01   1.0300634e+00
   5.5715438e+05   7.1337995e+06   0.0000000e+00   1.6243732e+01   8.1218658e-01
   5.5715438e+05   7.1338495e+06   0.0000000e+00   7.2894134e+00   3.6447067e-01
   5.5715438e+05   7.1338995e+06   0.0000000e+00   2.7118741e-01   1.3559371e-02
   5.5715438e+05   7.1339495e+06   0.0000000e+00  -6.1732728e+00   3.0866364e-01
   5.5715438e+05   7.1339995e+06   0.0000000e+00  -1.2617733e+01   6.3088665e-01
   5.5715438e+05   7.1340495e+06   0.0000000e+00  -1.4978772e+01   7.4893860e-01
   5.5715438e+05   7.1340995e+06   0.0000000e+00  -1.2637359e+01   6.3186793e-01
   5.5715438e+05   7.1341495e+06   0.0000000e+00  -9.9027160e+00   4.9513580e-01
   5.5715438e+05   7.1341995e+06   0.0000000e+00  -6.9039419e+00   3.4519710e-01
   5.5720438e+05   7.1331995e+06   0.0000000e+00  -1.8000000e+00   9.0000000e-02
   5.5720438e+05   7.1332495e+06   0.0000000e+00   2.5029459e+00   1.2514729e-01
   5.5720438e+05   7.1332995e+06   0.0000000e+00   7.8589070e+00   3.9294535e-01
   5.5720438e+05   7.1333495e+06   0.0000000e+00   1.3214868e+01   6.6074340e-01
   5.5720438e+05   7.1333995e+06   0.0000000e+00   1.9539203e+01   9.7696013e-01
   5.5720438e+05   7.1334495e+06   0.0000000e+00   3.1120546e+01   1.5560273e+00
   5.5720438e+05   7.1334995e+06   0.0000000e+00   4.0744300e+01   2.0372150e+00
   5.5720438e+05   7.1335495e+06   0.0000000e+00   4.8608833e+01   2.4304417e+00
   5.5720438e+05   7.1335995e+06   0.0000000e+00   5.6473367e+01   2.8236683e+00
   5.5720438e+05   7.1336495e+06   0.0000000e+00   5.4012182e+01   2.7006091e+00
   5.5720438e+05   7.1336995e+06   0.0000000e+00   4.9625471e+01   2.4812736e+00
   5.5720438e+05   7.1337495e+06   0.0000000e+00   4.5238761e+01   2.2619380e+00
   5.5720438e+05   7.1337995e+06   0.0000000e+00   4.1832443e+01   2.0916221e+00
   5.5720438e+05   7.1338495e+06   0.0000000e+00   2.8023038e+01   1.4011519e+00
   5.5720438e+05   7.1338995e+06   0.0000000e+00   1.5967230e+01   7.9836149e-01
   5.5720438e+05   7.1339495e+06   0.0000000e+00   3.9114220e+00   1.9557110e-01
   5.5720438e+05   7.1339995e+06   0.0000000e+00  -8.1443858e+00   4.0721929e-01
   5.5720438e+05   7.1340495e+06   0.0000000e+00  -1.4112904e+01   7.0564521e-01
   5.5720438e+05   7.1340995e+06   0.0000000e+00  -1.1867853e+01   5.9339263e-01
   5.5720438e+05   7.1341495e+06   0.0000000e+00  -9.1906955e+00   4.5953478e-01
   5.5720438e+05   7.1341995e+06   0.0000000e+00  -6.5135385e+00   3.2567692e-01
   5.5725438e+05   7.1331995e+06   0.0000000e+00  -2.4000000e+00   1.2000000e-01
   5.5725438e+05   7.1332495e+06   0.0000000e+00   3.1751038e+00   1.5875519e-01
   5.5725438e+05   7.1332995e+06   0.0000000e+00   9.7527173e+00   4.8763586e-01
   5.5725438e+05   7.1333495e+06   0.0000000e+00   1.6330331e+01   8.1651654e-01
   5.5725438e+05   7.1333995e+06   0.0000000e+00   2.2919860e+01   1.1459930e+00
   5.5725438e+05   7.1334495e+06   0.0000000e+00   3.5655731e+01   1.7827865e+00
   5.5725438e+05   7.1334995e+06   0.0000000e+00   4.8213001e+01   2.4106500e+00
   5.5725438e+05   7.1335495e+06   0.0000000e+00   6.0770271e+01   3.0385135e+00
   5.5725438e+05   7.1335995e+06   0.0000000e+00   7.3327541e+01   3.6663770e+00
   5.5725438e+05   7.1336495e+06   0.0000000e+00   7.4910321e+01   3.7455160e+00
   5.5725438e+05   7.1336995e+06   0.0000000e+00   7.5321601e+01   3.7660800e+00
   5.5725438e+05   7.1337495e+06   0.0000000e+00   7.5732881e+01   3.7866440e+00
   5.5725438e+05   7.1337995e+06   0.0000000e+00   7.6583049e+01   3.8291525e+00
   5.5725438e+05   7.1338495e+06   0.0000000e+00   6.0045629e+01   3.0022815e+00
   5.5725438e+05   7.1338995e+06   0.0000000e+00   3.9145036e+01   1.9572518e+00
   5.5725438e+05   7.1339495e+06   0.0000000e+00   1.8244442e+01   9.1222211e-01
   5.5725438e+05   7.1339995e+06   0.0000000e+00  -2.6561512e+00   1.3280756e-01
   5.5725438e+05   7.1340495e+06   0.0000000e+00  -1.4625228e+01   7.3126141e-01
   5.5725438e+05   7.1340995e+06   0.0000000e+00  -1.2983680e+01   6.4918402e-01
   5.5725438e+05   7.1341495e+06   0.0000000e+00  -1.0857309e+01   5.4286544e-01
   5.5725438e+05   7.1341995e+06   0.0000000e+00  -8.7309370e+00   4.3654685e-01
   5.5730438e+05   7.1331995e+06   0.0000000e+00  -1.8000000e+00   9.0000000e-02
   5.5730438e+05   7.1332495e+06   0.0000000e+00   3.1607637e+00   1.5803818e-01
   5.5730438e+05   7.1332995e+06   0.0000000e+00   9.9657752e+00   4.9828876e-01
   5.5730438e+05   7.1333495e+06   0.0000000e+00   1.6770787e+01   8.3853934e-01
   5.5730438e+05   7.1333995e+06   0.0000000e+00   2.3912848e+01   1.1956424e+00
   5.5730438e+05   7.1334495e+06   0.0000000e+00   3.8121421e+01   1.9060711e+00
   5.5730438e+05   7.1334995e+06   0.0000000e+00   5.2345410e+01   2.6172705e+00
   5.5730438e+05   7.1335495e+06   0.0000000e+00   6.6569398e+01   3.3284699e+00
   5.5730438e+05   7.1335995e+06   0.0000000e+00   8.0793387e+01   4.0396693e+00
   5.5730438e+05   7.1336495e+06   0.0000000e+00   8.5977410e+01   4.2988705e+00
   5.5730438e+05   7.1336995e+06   0.0000000e+00   9.2071156e+01   4.6035578e+00
   5.5730438e+05   7.1337495e+06   0.0000000e+00   9.8164902e+01   4.9082451e+00
   5.5730438e+05   7.1337995e+06   0.0000000e+00   1.0425865e+02   5.2129324e+00
   5.5730438e+05   7.1338495e+06   0.0000000e+00   8.5021612e+01   4.2510806e+00
   5.5730438e+05   7.1338995e+06   0.0000000e+00   5.6601092e+01   2.8300546e+00
   5.5730438e+05   7.1339495e+06   0.0000000e+00   2.7979187e+01   1.3989594e+00
   5.5730438e+05   7.1339995e+06   0.0000000e+00  -6.4271801e-01   3.2135900e-02
   5.5730438e+05   7.1340495e+06   0.0000000e+00  -1.6023475e+01   8.0117376e-01
   5.5730438e+05   7.1340995e+06   0.0000000e+00  -1.4583578e+01   7.2917888e-01
   5.5730438e+05   7.1341495e+06   0.0000000e+00  -1.3146166e+01   6.5730832e-01
   5.5730438e+05   7.1341995e+06   0.0000000e+00  -1.1708755e+01   5.8543776e-01
   5.5735438e+05   7.1331995e+06   0.0000000e+00  -4.3000000e+00   2.1500000e-01
   5.5735438e+05   7.1332495e+06   0.0000000e+00   1.3482259e+00   6.7411294e-02
   5.5735438e+05   7.1332995e+06   0.0000000e+00   6.6094977e+00   3.3047489e-01
   5.5735438e+05   7.1333495e+06   0.0000000e+00   1.1870770e+01   5.9353848e-01
   5.5735438e+05   7.1333995e+06   0.0000000e+00   1.8166283e+01   9.0831413e-01
   5.5735438e+05   7.1334495e+06   0.0000000e+00   3.4784058e+01   1.7392029e+00
   5.5735438e+05   7.1334995e+06   0.0000000e+00   5.1401833e+01   2.5700916e+00
   5.5735438e+05   7.1335495e+06   0.0000000e+00   6.8014349e+01   3.4007174e+00
   5.5735438e+05   7.1335995e+06   0.0000000e+00   8.2177732e+01   4.1088866e+00
   5.5735438e+05   7.1336495e+06   0.0000000e+00   8.6926542e+01   4.3463271e+00
   5.5735438e+05   7.1336995e+06   0.0000000e+00   9.1675352e+01   4.5837676e+00
   5.5735438e+05   7.1337495e+06   0.0000000e+00   9.6424162e+01   4.8212081e+00
   5.5735438e+05   7.1337995e+06   0.0000000e+00   1.0117297e+02   5.0586486e+00
   5.5735438e+05   7.1338495e+06   0.0000000e+00   8.1239547e+01   4.0619773e+00
   5.5735438e+05   7.1338995e+06   0.0000000e+00   5.2761168e+01   2.6380584e+00
   5.5735438e+05   7.1339495e+06   0.0000000e+00   2.4282789e+01   1.2141394e+00
   5.5735438e+05   7.1339995e+06   0.0000000e+00  -4.1955902e+00   2.0977951e-01
   5.5735438e+05   7.1340495e+06   0.0000000e+00  -2.0787319e+01   1.0393659e+00
   5.5735438e+05   7.1340995e+06   0.0000000e+00  -1.8694469e+01   9.3472346e-01
   5.5735438e+05   7.1341495e+06   0.0000000e+00  -1.6482948e+01   8.2414740e-01
   5.5735438e+05   7.1341995e+06   0.0000000e+00  -1.4271427e+01   7.1357134e-01
   5.5740438e+05   7.1331995e+06   0.0000000e+00  -4.7000000e+00   2.3500000e-01
   5.5740438e+05   7.1332495e+06   0.0000000e+00  -6.1083865e-01   3.0541932e-02
   5.5740438e+05   7.1332995e+06   0.0000000e+00   3.5391799e+00   1.7695899e-01
   5.5740438e+05   7.1333495e+06   0.0000000e+00   6.3606384e+00   3.1803192e-01
   5.5740438e+05   7.1333995e+06   0.0000000e+00   1.0944748e+01   5.4723742e-01
   5.5740438e+05   7.1334495e+06   0.0000000e+00   3.0269857e+01   1.5134928e+00
   5.5740438e+05   7.1334995e+06   0.0000000e+00   4.9594965e+01   2.4797483e+00
   5.5740438e+05   7.1335495e+06   0.0000000e+00   6.7822845e+01   3.3911422e+00
   5.5740438e+05   7.1335995e+06   0.0000000e+00   8.3623651e+01   4.1811825e+00
   5.5740438e+05   7.1336495e+06   0.0000000e+00   8.1321816e+01   4.0660908e+00
   5.5740438e+05   7.1336995e+06   0.0000000e+00   7.9019981e+01   3.9509990e+00
   5.5740438e+05   7.1337495e+06   0.0000000e+00   7.6718145e+01   3.8359073e+00
   5.5740438e+05   7.1337995e+06   0.0000000e+00   7.9494701e+01   3.9747351e+00
   5.5740438e+05   7.1338495e+06   0.0000000e+00   6.2240948e+01   3.1120474e+00
   5.5740438e+05   7.1338995e+06   0.0000000e+00   3.7870132e+01   1.8935066e+00
   5.5740438e+05   7.1339495e+06   0.0000000e+00   1.3499316e+01   6.7496580e-01
   5.5740438e+05   7.1339995e+06   0.0000000e+00  -1.0871500e+01   5.4357499e-01
   5.5740438e+05   7.1340495e+06   0.0000000e+00  -2.5123825e+01   1.2561912e+00
   5.5740438e+05   7.1340995e+06   0.0000000e+00  -2.2305227e+01   1.1152613e+00
   5.5740438e+05   7.1341495e+06   0.0000000e+00  -1.9328610e+01   9.6643050e-01
   5.5740438e+05   7.1341995e+06   0.0000000e+00  -1.6351993e+01   8.1759965e-01
   5.5745438e+05   7.1331995e+06   0.0000000e+00  -4.8000000e+00   2.4000000e-01
   5.5745438e+05   7.1332495e+06   0.0000000e+00  -3.1527241e+00   1.5763620e-01
   5.5745438e+05   7.1332995e+06   0.0000000e+00  -9.7665170e-01   4.8832585e-02
   5.5745438e+05   7.1333495e+06   0.0000000e+00   1.6294816e+00   8.1474079e-02
   5.5745438e+05   7.1333995e+06   0.0000000e+00   6.2466261e+00   3.1233131e-01
